timestamp,run_id,x_utm,y_utm,latitude,longitude,heading,bearing,compass_heading,fix_quality,satellite_count,deviation,data_age,status
2025-05-12T09:20:36.856830,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,31.429790095750636,58.57020990424937,East-Northeast,3D Fix,10,8769.21,0,OK
2025-05-12T09:20:36.965320,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,31.429790095750636,58.57020990424937,East-Northeast,3D Fix,10,8769.21,0,OK
2025-05-12T09:20:37.070209,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,31.429790095750636,58.57020990424937,East-Northeast,3D Fix,10,8769.21,0,OK
2025-05-12T09:20:37.171574,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,31.429790095750636,58.57020990424937,East-Northeast,3D Fix,11,8769.21,0,OK
2025-05-12T09:20:37.275626,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,31.429790095750636,58.57020990424937,East-Northeast,3D Fix,9,8769.21,0,OK
2025-05-12T09:20:37.382309,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,41.90638679433418,48.09361320566582,Northeast,3D Fix,11,8769.21,0,OK
2025-05-12T09:20:37.490472,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,41.90638679433418,48.09361320566582,Northeast,3D Fix,9,8769.21,0,OK
2025-05-12T09:20:37.591460,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,41.90638679433418,48.09361320566582,Northeast,3D Fix,10,8769.21,0,OK
2025-05-12T09:20:37.695633,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,41.90638679433418,48.09361320566582,Northeast,3D Fix,8,8769.21,0,OK
2025-05-12T09:20:37.800996,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,41.90638679433418,48.09361320566582,Northeast,3D Fix,8,8769.21,0,OK
2025-05-12T09:20:37.927067,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,52.38298349291773,37.61701650708227,Northeast,3D Fix,11,8769.21,0,OK
2025-05-12T09:20:38.027877,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,52.38298349291773,37.61701650708227,Northeast,3D Fix,8,8769.21,0,OK
2025-05-12T09:20:38.151657,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,52.38298349291773,37.61701650708227,Northeast,3D Fix,8,8769.21,0,OK
2025-05-12T09:20:38.253645,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,52.38298349291773,37.61701650708227,Northeast,3D Fix,10,8769.21,0,OK
2025-05-12T09:20:38.359424,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,52.38298349291773,37.61701650708227,Northeast,3D Fix,10,8769.21,0,OK
2025-05-12T09:20:38.579930,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,52.38298349291773,37.61701650708227,Northeast,3D Fix,9,8769.21,0,OK
2025-05-12T09:20:38.695647,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,62.85958019150127,27.140419808498727,North-Northeast,3D Fix,10,8769.21,0,OK
2025-05-12T09:20:38.802447,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,62.85958019150127,27.140419808498727,North-Northeast,3D Fix,12,8769.21,0,OK
2025-05-12T09:20:38.906578,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,62.85958019150127,27.140419808498727,North-Northeast,3D Fix,11,8769.21,0,OK
2025-05-12T09:20:39.013326,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,62.85958019150127,27.140419808498727,North-Northeast,3D Fix,12,8769.21,0,OK
2025-05-12T09:20:39.129131,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,62.85958019150127,27.140419808498727,North-Northeast,3D Fix,12,8769.21,0,OK
2025-05-12T09:20:39.262992,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,73.33617689008481,16.663823109915185,North-Northeast,3D Fix,12,8769.21,0,OK
2025-05-12T09:20:39.365524,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,73.33617689008481,16.663823109915185,North-Northeast,3D Fix,11,8769.21,0,OK
2025-05-12T09:20:39.467801,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,73.33617689008481,16.663823109915185,North-Northeast,3D Fix,12,8769.21,0,OK
2025-05-12T09:20:39.572880,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,73.33617689008481,16.663823109915185,North-Northeast,3D Fix,8,8769.21,0,OK
2025-05-12T09:20:39.674231,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,73.33617689008481,16.663823109915185,North-Northeast,3D Fix,11,8769.21,0,OK
2025-05-12T09:20:39.786055,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,73.33617689008481,16.663823109915185,North-Northeast,3D Fix,9,8769.21,0,OK
2025-05-12T09:20:39.898828,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,83.81277358866836,6.187226411331636,North,3D Fix,11,8769.21,0,OK
2025-05-12T09:20:39.999436,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,83.81277358866836,6.187226411331636,North,3D Fix,9,8769.21,0,OK
2025-05-12T09:20:40.106267,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,83.81277358866836,6.187226411331636,North,3D Fix,10,8769.21,0,OK
2025-05-12T09:20:40.212608,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,83.81277358866836,6.187226411331636,North,3D Fix,8,8769.21,0,OK
2025-05-12T09:20:40.316395,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,83.81277358866836,6.187226411331636,North,3D Fix,12,8769.21,0,OK
2025-05-12T09:20:40.423565,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,94.28937028725191,355.7106297127481,North,3D Fix,8,8769.21,0,OK
2025-05-12T09:20:40.524335,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,94.28937028725191,355.7106297127481,North,3D Fix,11,8769.21,0,OK
2025-05-12T09:20:40.633237,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,94.28937028725191,355.7106297127481,North,3D Fix,9,8769.21,0,OK
2025-05-12T09:20:40.752018,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,94.28937028725191,355.7106297127481,North,3D Fix,9,8769.21,0,OK
2025-05-12T09:20:40.857217,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,94.28937028725191,355.7106297127481,North,3D Fix,10,8769.21,0,OK
2025-05-12T09:20:40.959341,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,104.76596698583546,345.23403301416454,North-Northwest,3D Fix,10,8769.21,0,OK
2025-05-12T09:20:41.068520,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,104.76596698583546,345.23403301416454,North-Northwest,3D Fix,9,8769.21,0,OK
2025-05-12T09:20:41.179400,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,104.76596698583546,345.23403301416454,North-Northwest,3D Fix,10,8769.21,0,OK
2025-05-12T09:20:41.279761,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,104.76596698583546,345.23403301416454,North-Northwest,3D Fix,11,8769.21,0,OK
2025-05-12T09:20:41.380581,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,115.242563684419,334.757436315581,North-Northwest,3D Fix,9,8769.21,0,OK
2025-05-12T09:20:41.495559,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,115.242563684419,334.757436315581,North-Northwest,3D Fix,10,8769.21,0,OK
2025-05-12T09:20:41.605871,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,115.242563684419,334.757436315581,North-Northwest,3D Fix,10,8769.21,0,OK
2025-05-12T09:20:41.722978,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,115.242563684419,334.757436315581,North-Northwest,3D Fix,8,8769.21,0,OK
2025-05-12T09:20:41.839513,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,125.71916038300255,324.28083961699747,Northwest,3D Fix,9,8769.21,0,OK
2025-05-12T09:20:41.943102,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,125.71916038300255,324.28083961699747,Northwest,3D Fix,12,8769.21,0,OK
2025-05-12T09:20:42.053809,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,125.71916038300255,324.28083961699747,Northwest,3D Fix,10,8769.21,0,OK
2025-05-12T09:20:42.160044,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,125.71916038300255,324.28083961699747,Northwest,3D Fix,11,8769.21,0,OK
2025-05-12T09:20:42.264193,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,136.1957570815861,313.80424291841393,Northwest,3D Fix,10,8769.21,0,OK
2025-05-12T09:20:42.377045,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,136.1957570815861,313.80424291841393,Northwest,3D Fix,12,8769.21,0,OK
2025-05-12T09:20:42.487366,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,136.1957570815861,313.80424291841393,Northwest,3D Fix,12,8769.21,0,OK
2025-05-12T09:20:42.597188,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,136.1957570815861,313.80424291841393,Northwest,3D Fix,9,8769.21,0,OK
2025-05-12T09:20:42.730499,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,146.67235378016963,303.3276462198304,West-Northwest,3D Fix,12,8769.21,0,OK
2025-05-12T09:20:42.832952,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,146.67235378016963,303.3276462198304,West-Northwest,3D Fix,9,8769.21,0,OK
2025-05-12T09:20:42.943798,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,146.67235378016963,303.3276462198304,West-Northwest,3D Fix,8,8769.21,0,OK
2025-05-12T09:20:43.057185,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,146.67235378016963,303.3276462198304,West-Northwest,3D Fix,11,8769.21,0,OK
2025-05-12T09:20:43.165866,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,146.67235378016963,303.3276462198304,West-Northwest,3D Fix,11,8769.21,0,OK
2025-05-12T09:20:43.275882,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,146.67235378016963,303.3276462198304,West-Northwest,3D Fix,11,8769.21,0,OK
2025-05-12T09:20:43.382848,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,157.1489504787532,292.8510495212468,West-Northwest,3D Fix,8,8769.21,0,OK
2025-05-12T09:20:43.491321,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,157.1489504787532,292.8510495212468,West-Northwest,3D Fix,8,8769.21,0,OK
2025-05-12T09:20:43.605530,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,157.1489504787532,292.8510495212468,West-Northwest,3D Fix,8,8769.21,0,OK
2025-05-12T09:20:43.711366,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,8769.21,0,OK
2025-05-12T09:20:43.813639,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,8,8769.21,0,OK
2025-05-12T09:20:43.925033,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,8769.21,0,OK
2025-05-12T09:20:44.027608,1,380095.17,2044879.12,18.490935894721186,85.86422970138625,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,8769.21,0,OK
2025-05-12T09:20:44.041710,1,380093.61,2044879.46,18.490938878456454,85.8642149065464,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,8,8609.6,0,OK
2025-05-12T09:20:44.141601,1,380093.61,2044879.46,18.490938878456454,85.8642149065464,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,11,8609.6,0,OK
2025-05-12T09:20:44.241369,1,380093.61,2044879.46,18.490938878456454,85.8642149065464,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,8609.6,0,OK
2025-05-12T09:20:44.343416,1,380093.61,2044879.46,18.490938878456454,85.8642149065464,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,8609.6,0,OK
2025-05-12T09:20:44.450237,1,380093.61,2044879.46,18.490938878456454,85.8642149065464,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,8609.6,0,OK
2025-05-12T09:20:44.527728,1,380092.05,2044879.8,18.49094186219054,85.86420011170618,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,8450.0,0,OK
2025-05-12T09:20:44.559337,1,380092.05,2044879.8,18.49094186219054,85.86420011170618,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,12,8450.0,0,OK
2025-05-12T09:20:44.660435,1,380092.05,2044879.8,18.49094186219054,85.86420011170618,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,8450.0,0,OK
2025-05-12T09:20:44.764060,1,380092.05,2044879.8,18.49094186219054,85.86420011170618,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,8450.0,0,OK
2025-05-12T09:20:44.869734,1,380092.05,2044879.8,18.49094186219054,85.86420011170618,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,8,8450.0,0,OK
2025-05-12T09:20:44.970276,1,380092.05,2044879.8,18.49094186219054,85.86420011170618,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,12,8450.0,0,OK
2025-05-12T09:20:45.073547,1,380090.49,2044880.14,18.49094484592344,85.86418531686547,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,8,8290.39,0,OK
2025-05-12T09:20:45.073547,1,380090.49,2044880.14,18.49094484592344,85.86418531686547,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,8290.39,0,OK
2025-05-12T09:20:45.178546,1,380090.49,2044880.14,18.49094484592344,85.86418531686547,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,8290.39,0,OK
2025-05-12T09:20:45.396485,1,380090.49,2044880.14,18.49094484592344,85.86418531686547,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,12,8290.39,0,OK
2025-05-12T09:20:45.501333,1,380090.49,2044880.14,18.49094484592344,85.86418531686547,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,8290.39,0,OK
2025-05-12T09:20:45.607084,1,380090.49,2044880.14,18.49094484592344,85.86418531686547,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,8290.39,0,OK
2025-05-12T09:20:45.677993,1,380088.93,2044880.48,18.49094782965516,85.8641705220243,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,8130.79,0,OK
2025-05-12T09:20:45.709891,1,380088.93,2044880.48,18.49094782965516,85.8641705220243,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,8,8130.79,0,OK
2025-05-12T09:20:45.812064,1,380088.93,2044880.48,18.49094782965516,85.8641705220243,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,8130.79,0,OK
2025-05-12T09:20:45.919035,1,380088.93,2044880.48,18.49094782965516,85.8641705220243,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,8130.79,0,OK
2025-05-12T09:20:46.006945,1,380087.37,2044880.82,18.490950813385687,85.8641557271827,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,7971.19,0,OK
2025-05-12T09:20:46.019477,1,380087.37,2044880.82,18.490950813385687,85.8641557271827,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,7971.19,0,OK
2025-05-12T09:20:46.124378,1,380087.37,2044880.82,18.490950813385687,85.8641557271827,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,7971.19,0,OK
2025-05-12T09:20:46.227701,1,380087.37,2044880.82,18.490950813385687,85.8641557271827,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,12,7971.19,0,OK
2025-05-12T09:20:46.333074,1,380087.37,2044880.82,18.490950813385687,85.8641557271827,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,12,7971.19,0,OK
2025-05-12T09:20:46.411684,1,380085.81,2044881.16,18.490953797115033,85.86414093234066,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,7811.6,0,OK
2025-05-12T09:20:46.448498,1,380085.81,2044881.16,18.490953797115033,85.86414093234066,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,8,7811.6,0,OK
2025-05-12T09:20:46.552801,1,380085.81,2044881.16,18.490953797115033,85.86414093234066,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,7811.6,0,OK
2025-05-12T09:20:46.654673,1,380085.81,2044881.16,18.490953797115033,85.86414093234066,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,12,7811.6,0,OK
2025-05-12T09:20:46.759197,1,380085.81,2044881.16,18.490953797115033,85.86414093234066,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,7811.6,0,OK
2025-05-12T09:20:46.796700,1,380084.25,2044881.5,18.490956780843195,85.86412613749816,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,11,7652.0,0,OK
2025-05-12T09:20:46.862583,1,380084.25,2044881.5,18.490956780843195,85.86412613749816,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,8,7652.0,0,OK
2025-05-12T09:20:46.965410,1,380084.25,2044881.5,18.490956780843195,85.86412613749816,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,12,7652.0,0,OK
2025-05-12T09:20:47.070201,1,380084.25,2044881.5,18.490956780843195,85.86412613749816,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,12,7652.0,0,OK
2025-05-12T09:20:47.174467,1,380082.69,2044881.84,18.490959764570174,85.86411134265525,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,7492.41,0,OK
2025-05-12T09:20:47.174467,1,380082.69,2044881.84,18.490959764570174,85.86411134265525,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,7492.41,0,OK
2025-05-12T09:20:47.277761,1,380082.69,2044881.84,18.490959764570174,85.86411134265525,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,8,7492.41,0,OK
2025-05-12T09:20:47.380636,1,380082.69,2044881.84,18.490959764570174,85.86411134265525,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,7492.41,0,OK
2025-05-12T09:20:47.480967,1,380082.69,2044881.84,18.490959764570174,85.86411134265525,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,8,7492.41,0,OK
2025-05-12T09:20:47.514423,1,380081.13,2044882.18,18.490962748295967,85.86409654781183,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,7332.82,0,OK
2025-05-12T09:20:47.581832,1,380081.13,2044882.18,18.490962748295967,85.86409654781183,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,7332.82,0,OK
2025-05-12T09:20:47.684462,1,380081.13,2044882.18,18.490962748295967,85.86409654781183,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,11,7332.82,0,OK
2025-05-12T09:20:47.786362,1,380081.13,2044882.18,18.490962748295967,85.86409654781183,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,8,7332.82,0,OK
2025-05-12T09:20:47.819230,1,380079.57,2044882.52,18.49096573202057,85.864081752968,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,7173.24,0,OK
2025-05-12T09:20:47.893737,1,380079.57,2044882.52,18.49096573202057,85.864081752968,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,7173.24,0,OK
2025-05-12T09:20:47.994424,1,380079.57,2044882.52,18.49096573202057,85.864081752968,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,7173.24,0,OK
2025-05-12T09:20:48.097993,1,380079.57,2044882.52,18.49096573202057,85.864081752968,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,7173.24,0,OK
2025-05-12T09:20:48.113548,1,380078.01,2044882.86,18.49096871574399,85.86406695812373,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,7013.66,0,OK
2025-05-12T09:20:48.202090,1,380078.01,2044882.86,18.49096871574399,85.86406695812373,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,7013.66,0,OK
2025-05-12T09:20:48.309930,1,380078.01,2044882.86,18.49096871574399,85.86406695812373,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,7013.66,0,OK
2025-05-12T09:20:48.395572,1,380076.45,2044883.2,18.490971699466225,85.86405216327898,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,6854.08,0,OK
2025-05-12T09:20:48.420745,1,380076.45,2044883.2,18.490971699466225,85.86405216327898,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,6854.08,0,OK
2025-05-12T09:20:48.571055,1,380076.45,2044883.2,18.490971699466225,85.86405216327898,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,11,6854.08,0,OK
2025-05-12T09:20:48.672897,1,380076.45,2044883.2,18.490971699466225,85.86405216327898,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,12,6854.08,0,OK
2025-05-12T09:20:48.781936,1,380076.45,2044883.2,18.490971699466225,85.86405216327898,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,8,6854.08,0,OK
2025-05-12T09:20:48.837445,1,380074.89,2044883.54,18.490974683187282,85.86403736843384,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,6694.51,0,OK
2025-05-12T09:20:48.886150,1,380074.89,2044883.54,18.490974683187282,85.86403736843384,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,6694.51,0,OK
2025-05-12T09:20:48.987256,1,380074.89,2044883.54,18.490974683187282,85.86403736843384,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,6694.51,0,OK
2025-05-12T09:20:49.091297,1,380074.89,2044883.54,18.490974683187282,85.86403736843384,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,12,6694.51,0,OK
2025-05-12T09:20:49.155210,1,380073.33,2044883.88,18.490977666907146,85.86402257358819,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,6534.94,0,OK
2025-05-12T09:20:49.192704,1,380073.33,2044883.88,18.490977666907146,85.86402257358819,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,11,6534.94,0,OK
2025-05-12T09:20:49.293220,1,380073.33,2044883.88,18.490977666907146,85.86402257358819,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,12,6534.94,0,OK
2025-05-12T09:20:49.396592,1,380073.33,2044883.88,18.490977666907146,85.86402257358819,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,8,6534.94,0,OK
2025-05-12T09:20:49.443490,1,380071.77,2044884.22,18.490980650625822,85.86400777874212,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,11,6375.38,0,OK
2025-05-12T09:20:49.509350,1,380071.77,2044884.22,18.490980650625822,85.86400777874212,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,11,6375.38,0,OK
2025-05-12T09:20:49.609864,1,380071.77,2044884.22,18.490980650625822,85.86400777874212,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,8,6375.38,0,OK
2025-05-12T09:20:49.697033,1,380070.21,2044884.56,18.490983634343323,85.86399298389564,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,8,6215.82,0,OK
2025-05-12T09:20:49.715701,1,380070.21,2044884.56,18.490983634343323,85.86399298389564,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,11,6215.82,0,OK
2025-05-12T09:20:49.825452,1,380070.21,2044884.56,18.490983634343323,85.86399298389564,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,6215.82,0,OK
2025-05-12T09:20:49.926312,1,380070.21,2044884.56,18.490983634343323,85.86399298389564,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,12,6215.82,0,OK
2025-05-12T09:20:49.967120,1,380068.65,2044884.9,18.490986618059633,85.86397818904867,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,6056.26,0,OK
2025-05-12T09:20:50.032820,1,380068.65,2044884.9,18.490986618059633,85.86397818904867,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,12,6056.26,0,OK
2025-05-12T09:20:50.140450,1,380068.65,2044884.9,18.490986618059633,85.86397818904867,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,11,6056.26,0,OK
2025-05-12T09:20:50.235146,1,380067.09,2044885.24,18.49098960177476,85.86396339420128,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,9,5896.72,0,OK
2025-05-12T09:20:50.243170,1,380067.09,2044885.24,18.49098960177476,85.86396339420128,167.62554717733673,282.3744528226633,West-Northwest,3D Fix,10,5896.72,0,OK
